game_id,game_title,release_year,queer_content_start_year,archive_url,archive_status,source_list_position,notes,last_reviewed
425,Rust,2013,2013,,needs_research,426,No dedicated archive link; source indicates research is still needed.,2026-08-22
426,Spelunky,2013,2013,,needs_research,427,No dedicated archive link; source indicates research is still needed.,2026-08-22
427,Star Wars: The Old Republic- Rise of the Hutt Cartel,2013,2013,https://lgbtqgamearchive.com/games/games-by-decade/2010s/star-wars-the-old-republic/,researched,428,,2026-08-22
428,State of Decay,2013,2013,https://lgbtqgamearchive.com/games/games-by-decade/2010s/state-of-decay/,needs_research,429,Marked with ^ by the source list.,2026-08-22
429,Tearaway,2013,2013,,needs_research,430,No dedicated archive link; source indicates research is still needed.,2026-08-22
430,Tomodachi Life,2013,2013,https://lgbtqgamearchive.com/games/games-by-decade/2010s/tomodachi-life/,researched,431,,2026-08-22
431,The Bureau: XCOM Declassified,2013,2013,https://lgbtqgamearchive.com/games/games-by-decade/2010s/the-bureau-xcom-declassified/,researched,432,,2026-08-22
432,The Last of Us,2013,2013,https://lgbtqgamearchive.com/games/games-by-decade/2010s/the-last-of-us/,researched,433,,2026-08-22
433,The Milk of Human Kindness,2013,2013,,needs_research,434,No dedicated archive link; source indicates research is still needed.,2026-08-22
434,The Sims 3: Aurora Skies,2013,2013,https://lgbtqgamearchive.com/games/game-series/sims/,researched,435,,2026-08-22
435,The Sims 3: Into the Future,2013,2013,https://lgbtqgamearchive.com/games/game-series/sims/,researched,436,,2026-08-22
436,The Sims 3: Roaring Heights,2013,2013,https://lgbtqgamearchive.com/games/game-series/sims/,researched,437,,2026-08-22
437,The Walking Dead Video Game,2013,2013,https://lgbtqgamearchive.com/games/games-by-decade/2010s/the-walking-dead-video-game/,researched,438,,2026-08-22
438,The Yawhg,2013,2013,,needs_research,439,No dedicated archive link; source indicates research is still needed.,2026-08-22
439,This Is Where I Want To Die,2013,2013,https://lgbtqgamearchive.com/games/games-by-decade/2010s/this-is-where-i-want-to-die/,researched,440,,2026-08-22
440,Tin Star,2013,2013,,needs_research,441,No dedicated archive link; source indicates research is still needed.,2026-08-22
441,Tomb Raider,2013,2013,https://lgbtqgamearchive.com/games/games-by-decade/2010s/tomb-raider-2/,researched,442,,2026-08-22
442,Triad,2013,2013,,needs_research,443,No dedicated archive link; source indicates research is still needed.,2026-08-22
443,Uncommon Time,2013,2013,,needs_research,444,No dedicated archive link; source indicates research is still needed.,2026-08-22
444,Vladi Bird,2013,2013,https://lgbtqgamearchive.com/games/games-by-decade/2010s/vladi-bird/,researched,445,,2026-08-22
445,WWE 2K14,2013,2013,https://lgbtqgamearchive.com/games/games-by-decade/2010s/wwe-2k14-2/,researched,446,,2026-08-22
446,Yousei,2013,2013,https://lgbtqgamearchive.com/games/games-by-decade/2010s/yousei/,researched,447,,2026-08-22
447,1954 Alcatraz,2014,2014,,needs_research,448,No dedicated archive link; source indicates research is still needed.,2026-08-22
448,80 Days,2014,2014,,needs_research,449,No dedicated archive link; source indicates research is still needed.,2026-08-22
449,Always Sometimes Monsters,2014,2014,,needs_research,450,No dedicated archive link; source indicates research is still needed.,2026-08-22
450,Artificial Academy,2014,2014,https://lgbtqgamearchive.com/games/games-by-decade/2010s/artificial-academy/,needs_research,451,Marked with ^ by the source list.,2026-08-22
451,Assassin’s Creed Unity,2014,2014,https://lgbtqgamearchive.com/games/game-series/assassins-creed/,researched,452,,2026-08-22
452,Ayakashigami,2014,2014,,needs_research,453,No dedicated archive link; source indicates research is still needed.,2026-08-22
453,Backstage Pass,2014,2014,,needs_research,454,No dedicated archive link; source indicates research is still needed.,2026-08-22
454,Benthic Love,2014,2014,,needs_research,455,No dedicated archive link; source indicates research is still needed.,2026-08-22
455,Blackwell Epiphany,2014,2014,,needs_research,456,No dedicated archive link; source indicates research is still needed.,2026-08-22
456,Borderlands: The Presequel!,2014,2014,https://lgbtqgamearchive.com/games/game-series/borderlands-series/,needs_research,457,Marked with ^ by the source list.,2026-08-22
457,Card City Nights,2014,2014,,needs_research,458,No dedicated archive link; source indicates research is still needed.,2026-08-22
458,Chronicles of a Dark Lord,2014,2014,,needs_research,459,No dedicated archive link; source indicates research is still needed.,2026-08-22
459,Coming Out on Top,2014,2014,https://lgbtqgamearchive.com/games/games-by-decade/2010s/coming-out-on-top/,researched,460,,2026-08-22
460,Coming Out Simulator,2014,2014,,needs_research,461,No dedicated archive link; source indicates research is still needed.,2026-08-22
461,Consensual Torture Simulator,2014,2014,,needs_research,462,No dedicated archive link; source indicates research is still needed.,2026-08-22
462,Creatures Such as We,2014,2014,https://lgbtqgamearchive.com/games/games-by-decade/2010s/creatures-such-as-we/,researched,463,,2026-08-22
463,Croixleur Sigma,2014,2014,,needs_research,464,No dedicated archive link; source indicates research is still needed.,2026-08-22
464,Danganronpa Another Episode: Ultra Despair Girls,2014,2014,https://lgbtqgamearchive.com/games/game-series/danganronpa-series/,researched,465,,2026-08-22
465,Dead State: Reanimated,2014,2014,,needs_research,466,No dedicated archive link; source indicates research is still needed.,2026-08-22
466,Divine Divinity: Original Sin,2014,2014,https://lgbtqgamearchive.com/games/game-series/divine-divinity-series/,researched,467,,2026-08-22
467,Dominique Pamplemousse,2014,2014,https://lgbtqgamearchive.com/games/games-by-decade/2010s/dominique-pamplemousse/,researched,468,,2026-08-22
468,Dragon Age: Inquisition,2014,2014,https://lgbtqgamearchive.com/games/game-series/dragon-age/,researched,469,,2026-08-22
469,Dreamfall Chapters,2014,2014,https://lgbtqgamearchive.com/games/games-by-decade/2010s/dreamfall-chapters-the-longest-journey/,researched,470,,2026-08-22
470,Enola,2014,2014,,needs_research,471,No dedicated archive link; source indicates research is still needed.,2026-08-22
471,Final Fantasy XIV: A Realm Reborn,2014,2014,https://lgbtqgamearchive.com/games/game-series/final-fantasy/,researched,472,,2026-08-22
472,Flower Garden,2014,2014,,needs_research,473,No dedicated archive link; source indicates research is still needed.,2026-08-22
473,Gat Life: Boyfriend Bar,2014,2014,,needs_research,474,No dedicated archive link; source indicates research is still needed.,2026-08-22
474,Gay Cats Go to the Weird Weird Woods,2014,2014,https://lgbtqgamearchive.com/games/games-by-decade/2010s/gay-cats-go-to-the-weird-weird-woods/,researched,475,,2026-08-22
475,Gender Bender DNA Twister Extreme,2014,2014,,needs_research,476,No dedicated archive link; source indicates research is still needed.,2026-08-22
476,Girl with a Claw Hammer,2014,2014,,needs_research,477,No dedicated archive link; source indicates research is still needed.,2026-08-22
477,Girlvania,2014,2014,,needs_research,478,No dedicated archive link; source indicates research is still needed.,2026-08-22
478,Great Personality: Guardians,2014,2014,,needs_research,479,No dedicated archive link; source indicates research is still needed.,2026-08-22
479,Hard Mode 101,2014,2014,,needs_research,480,No dedicated archive link; source indicates research is still needed.,2026-08-22
480,High School Story,2014,2014,,needs_research,481,No dedicated archive link; source indicates research is still needed.,2026-08-22
481,Hollywood U: Rising Stars,2014,2014,,needs_research,482,No dedicated archive link; source indicates research is still needed.,2026-08-22
482,how do you Do It?,2014,2014,,needs_research,483,No dedicated archive link; source indicates research is still needed.,2026-08-22
483,Hurt Me Plenty,2014,2014,https://lgbtqgamearchive.com/games/games-by-decade/2010s/hurt-me-plenty/,researched,484,,2026-08-22
484,Kim Kardashian: Hollywood,2014,2014,,needs_research,485,No dedicated archive link; source indicates research is still needed.,2026-08-22
485,Kitty Powers Matchmaker,2014,2014,,needs_research,486,No dedicated archive link; source indicates research is still needed.,2026-08-22
486,Lesbian Spider-Queens of Mars,2014,2014,https://lgbtqgamearchive.com/games/games-by-decade/2010s/lesbian-spider-queens-of-mars-2/,researched,487,,2026-08-22
487,Leviathan: The Last Day of the Decade,2014,2014,,needs_research,488,No dedicated archive link; source indicates research is still needed.,2026-08-22
488,Liar Liar,2014,2014,,needs_research,489,No dedicated archive link; source indicates research is still needed.,2026-08-22
489,LISA,2014,2014,,needs_research,490,No dedicated archive link; source indicates research is still needed.,2026-08-22
490,LongStory,2014,2014,,needs_research,491,No dedicated archive link; source indicates research is still needed.,2026-08-22
491,Mahou Shoujo Žižek-chan!,2014,2014,,needs_research,492,No dedicated archive link; source indicates research is still needed.,2026-08-22
492,Moebius: Empire Rising,2014,2014,,needs_research,493,No dedicated archive link; source indicates research is still needed.,2026-08-22
493,Mount Your Friends,2014,2014,https://lgbtqgamearchive.com/games/games-by-decade/2010s/mount-your-friends/,researched,494,,2026-08-22
494,Princess Remedy in a World of Hurt,2014,2014,,needs_research,495,No dedicated archive link; source indicates research is still needed.,2026-08-22
495,Quantum Conscience,2014,2014,,needs_research,496,No dedicated archive link; source indicates research is still needed.,2026-08-22
496,Queens Gambit,2014,2014,,needs_research,497,No dedicated archive link; source indicates research is still needed.,2026-08-22
497,Randal’s Monday,2014,2014,,needs_research,498,No dedicated archive link; source indicates research is still needed.,2026-08-22
498,reProgram,2014,2014,,needs_research,499,No dedicated archive link; source indicates research is still needed.,2026-08-22
499,Road Not Taken,2014,2014,,needs_research,500,No dedicated archive link; source indicates research is still needed.,2026-08-22
500,Robots Need Love Too,2014,2014,https://lgbtqgamearchive.com/games/games-by-decade/2010s/robots-need-love-too/,researched,501,,2026-08-22
501,Romance Detective,2014,2014,,needs_research,502,No dedicated archive link; source indicates research is still needed.,2026-08-22
502,Roommates Visual Novel,2014,2014,https://lgbtqgamearchive.com/games/games-by-decade/2010s/roommates-visual-novel/,researched,503,,2026-08-22
503,Roundabout,2014,2014,,needs_research,504,No dedicated archive link; source indicates research is still needed.,2026-08-22
504,Saints Row IV,2014,2014,,needs_research,505,No dedicated archive link; source indicates research is still needed.,2026-08-22
505,See No Evil,2014,2014,,needs_research,506,No dedicated archive link; source indicates research is still needed.,2026-08-22
506,Shadowrun: Dragonfall,2014,2014,https://lgbtqgamearchive.com/games/games-by-decade/2010s/shadowrun-dragonfall/,researched,507,,2026-08-22
507,Shan Gui,2014,2014,,needs_research,508,No dedicated archive link; source indicates research is still needed.,2026-08-22
508,Shiro // Kuro,2014,2014,,needs_research,509,No dedicated archive link; source indicates research is still needed.,2026-08-22
509,Social Justice Warriors,2014,2014,,needs_research,510,No dedicated archive link; source indicates research is still needed.,2026-08-22
510,Starbot,2014,2014,,needs_research,511,No dedicated archive link; source indicates research is still needed.,2026-08-22
511,Story of Seasons (Harvest Moon),2014,2014,https://lgbtqgamearchive.com/games/game-series/harvest-moonstory-of-seasons-series/,researched,512,,2026-08-22
512,Tales of Aravorn: Seasons of the Wolf,2014,2014,,needs_research,513,No dedicated archive link; source indicates research is still needed.,2026-08-22
513,Talks With My Mom,2014,2014,,needs_research,514,No dedicated archive link; source indicates research is still needed.,2026-08-22
514,The Blackwell Epiphany,2014,2014,,needs_research,515,No dedicated archive link; source indicates research is still needed.,2026-08-22
515,The Elder Scrolls Online,2014,2014,https://lgbtqgamearchive.com/games/game-series/elder-scrolls-series/,researched,516,,2026-08-22
516,The Legend of Korra,2014,2014,https://lgbtqgamearchive.com/games/games-by-decade/2010s/the-legend-of-korra/,researched,517,,2026-08-22
517,The Sims 4,2014,2014,https://lgbtqgamearchive.com/games/game-series/sims/,researched,518,,2026-08-22
518,To Kill A Black Swan,2014,2014,https://lgbtqgamearchive.com/games/games-by-decade/2010s/to-kill-a-black-swan/,needs_research,519,Marked with ^ by the source list.,2026-08-22
519,Transistor,2014,2014,,needs_research,520,No dedicated archive link; source indicates research is still needed.,2026-08-22
520,Trials in Tainted Space,2014,2014,,needs_research,521,No dedicated archive link; source indicates research is still needed.,2026-08-22
521,Twine and Punishment,2014,2014,,needs_research,522,No dedicated archive link; source indicates research is still needed.,2026-08-22
522,Valkyria Chronicles,2014,2014,,needs_research,523,No dedicated archive link; source indicates research is still needed.,2026-08-22
523,Wasteland 2,2014,2014,,needs_research,524,No dedicated archive link; source indicates research is still needed.,2026-08-22
524,With Those We Love Alive,2014,2014,,needs_research,525,No dedicated archive link; source indicates research is still needed.,2026-08-22
525,X-Men: Battle of the Atom,2014,2014,https://lgbtqgamearchive.com/2018/06/21/lgbtq-characters-in-marvel-universe-video-games/,researched,526,,2026-08-22
526,7th Dragon III Code: VFD,2015,2015,https://lgbtqgamearchive.com/games/game-series/7th-dragon-series/,researched,527,,2026-08-22
527,Aerannis,2015,2015,,needs_research,528,No dedicated archive link; source indicates research is still needed.,2026-08-22
528,After the Bell Rings,2015,2015,,needs_research,529,No dedicated archive link; source indicates research is still needed.,2026-08-22
529,Always the Same Blue Sky,2015,2015,,needs_research,530,No dedicated archive link; source indicates research is still needed.,2026-08-22
530,An Escort Mission,2015,2015,,needs_research,531,No dedicated archive link; source indicates research is still needed.,2026-08-22
531,April Was A Fool,2015,2015,,needs_research,532,No dedicated archive link; source indicates research is still needed.,2026-08-22
532,Arcana Heart 3,2015,2015,,needs_research,533,No dedicated archive link; source indicates research is still needed.,2026-08-22
533,Asphyxia,2015,2015,,needs_research,534,No dedicated archive link; source indicates research is still needed.,2026-08-22
534,Assassin’s Creed: Syndicate,2015,2015,https://lgbtqgamearchive.com/games/game-series/assassins-creed/,researched,535,,2026-08-22
535,Be Witching,2015,2015,,needs_research,536,No dedicated archive link; source indicates research is still needed.,2026-08-22
536,Beach Bounce,2015,2015,,needs_research,537,No dedicated archive link; source indicates research is still needed.,2026-08-22
537,Belladonna,2015,2015,,needs_research,538,No dedicated archive link; source indicates research is still needed.,2026-08-22
538,Besties,2015,2015,,needs_research,539,No dedicated archive link; source indicates research is still needed.,2026-08-22
539,Birdland,2015,2015,,needs_research,540,No dedicated archive link; source indicates research is still needed.,2026-08-22
540,Black Closet,2015,2015,,needs_research,541,No dedicated archive link; source indicates research is still needed.,2026-08-22
541,Blank Dream,2015,2015,,needs_research,542,No dedicated archive link; source indicates research is still needed.,2026-08-22
542,BlazBlue: Central Fiction,2015,2015,https://lgbtqgamearchive.com/games/games-by-decade/2010s/blazblue-2/,researched,543,,2026-08-22
543,Blooming Relations,2015,2015,,needs_research,544,No dedicated archive link; source indicates research is still needed.,2026-08-22
544,Blossoming Love,2015,2015,,needs_research,545,No dedicated archive link; source indicates research is still needed.,2026-08-22
545,Brilliant Shadows: Part One of the Book of Gray Magic,2015,2015,,needs_research,546,No dedicated archive link; source indicates research is still needed.,2026-08-22
546,Broken Folx,2015,2015,,needs_research,547,No dedicated archive link; source indicates research is still needed.,2026-08-22
547,Cahors Sunset,2015,2015,,needs_research,548,No dedicated archive link; source indicates research is still needed.,2026-08-22
548,Call of Duty: Black Ops III,2015,2015,,needs_research,549,No dedicated archive link; source indicates research is still needed.,2026-08-22
549,Carmilla – Make your destiny,2015,2015,,needs_research,550,No dedicated archive link; source indicates research is still needed.,2026-08-22
550,Cobra Club,2015,2015,https://lgbtqgamearchive.com/games/games-by-decade/2010s/cobra-club/,researched,551,,2026-08-22
551,Com Amore,2015,2015,,needs_research,552,No dedicated archive link; source indicates research is still needed.,2026-08-22
552,Computers Are Easy/Love Is Kind,2015,2015,https://lgbtqgamearchive.com/games/games-by-decade/2010s/computers-are-easy-love-is-kind/,researched,553,,2026-08-22
553,Cosplay Maker,2015,2015,,needs_research,554,No dedicated archive link; source indicates research is still needed.,2026-08-22
554,Crook to Queen,2015,2015,,needs_research,555,No dedicated archive link; source indicates research is still needed.,2026-08-22
555,Curtain,2015,2015,,needs_research,556,No dedicated archive link; source indicates research is still needed.,2026-08-22
556,Cute Demon Crashers!,2015,2015,,needs_research,557,No dedicated archive link; source indicates research is still needed.,2026-08-22
557,Dead but Alive! Southern England,2015,2015,,needs_research,558,No dedicated archive link; source indicates research is still needed.,2026-08-22
558,Demi Lovato: Path to Fame,2015,2015,,needs_research,559,No dedicated archive link; source indicates research is still needed.,2026-08-22
559,Dex,2015,2015,,needs_research,560,No dedicated archive link; source indicates research is still needed.,2026-08-22
560,Dinner for Two,2015,2015,,needs_research,561,No dedicated archive link; source indicates research is still needed.,2026-08-22
561,Disgaea 5,2015,2015,,needs_research,562,No dedicated archive link; source indicates research is still needed.,2026-08-22
562,Dream of Mirror Online,2015,2015,,needs_research,563,No dedicated archive link; source indicates research is still needed.,2026-08-22
563,Fairy Tale,2015,2015,,needs_research,564,No dedicated archive link; source indicates research is still needed.,2026-08-22
564,Fall of Eden,2015,2015,,needs_research,565,No dedicated archive link; source indicates research is still needed.,2026-08-22
565,Fallout 4,2015,2015,https://lgbtqgamearchive.com/games/game-series/fallout-series/,researched,566,,2026-08-22
566,Fight like a Girl,2015,2015,,needs_research,567,No dedicated archive link; source indicates research is still needed.,2026-08-22
567,Fire Emblem Fates,2015,2015,https://lgbtqgamearchive.com/games/game-series/fire-emblem-series/,researched,568,,2026-08-22
568,Follow the Darkness,2015,2015,,needs_research,569,No dedicated archive link; source indicates research is still needed.,2026-08-22
569,Forward to the Sky,2015,2015,,needs_research,570,No dedicated archive link; source indicates research is still needed.,2026-08-22
570,Gay Fighter Supreme,2015,2015,https://lgbtqgamearchive.com/games/games-by-decade/2010s/gay-fighter-supreme/,researched,571,,2026-08-22
571,Hacknet,2015,2015,,needs_research,572,No dedicated archive link; source indicates research is still needed.,2026-08-22
572,Helena’s Flowers,2015,2015,,needs_research,573,No dedicated archive link; source indicates research is still needed.,2026-08-22
573,Hero Generations,2015,2015,,needs_research,574,No dedicated archive link; source indicates research is still needed.,2026-08-22
574,Heroes of Legionwood,2015,2015,,needs_research,575,No dedicated archive link; source indicates research is still needed.,2026-08-22
575,Highschool Romance,2015,2015,,needs_research,576,No dedicated archive link; source indicates research is still needed.,2026-08-22
576,Hikoki Fakkuboto,2015,2015,,needs_research,577,No dedicated archive link; source indicates research is still needed.,2026-08-22
577,Hot Tin Roof,2015,2015,,needs_research,578,No dedicated archive link; source indicates research is still needed.,2026-08-22
578,HuniePop,2015,2015,,needs_research,579,No dedicated archive link; source indicates research is still needed.,2026-08-22
579,Hyperdimension Neptunia,2015,2015,,needs_research,580,No dedicated archive link; source indicates research is still needed.,2026-08-22
580,I Want To Marry The Princess!,2015,2015,,needs_research,581,No dedicated archive link; source indicates research is still needed.,2026-08-22
581,ICY,2015,2015,,needs_research,582,No dedicated archive link; source indicates research is still needed.,2026-08-22
582,Indefinite: Interrogration Game,2015,2015,,needs_research,583,No dedicated archive link; source indicates research is still needed.,2026-08-22
583,Lakeview Cabin Collection,2015,2015,,needs_research,584,No dedicated archive link; source indicates research is still needed.,2026-08-22
584,Last Days of Spring,2015,2015,,needs_research,585,No dedicated archive link; source indicates research is still needed.,2026-08-22
585,Leave You Behind,2015,2015,,needs_research,586,No dedicated archive link; source indicates research is still needed.,2026-08-22
586,Legena Series,2015,2015,,needs_research,587,No dedicated archive link; source indicates research is still needed.,2026-08-22
587,Legena: Union Tides,2015,2015,,needs_research,588,No dedicated archive link; source indicates research is still needed.,2026-08-22
588,Libretta,2015,2015,,needs_research,589,No dedicated archive link; source indicates research is still needed.,2026-08-22
589,Life is Strange,2015,2015,https://lgbtqgamearchive.com/?page_id=12177,researched,590,,2026-08-22
590,Lifeline,2015,2015,https://lgbtqgamearchive.com/2019/04/16/pronouns-in-lifeline/,researched,591,,2026-08-22
591,Lily Platinum,2015,2015,,needs_research,592,No dedicated archive link; source indicates research is still needed.,2026-08-22
592,Lily Seed,2015,2015,,needs_research,593,No dedicated archive link; source indicates research is still needed.,2026-08-22
593,Lilycal Laika,2015,2015,,needs_research,594,No dedicated archive link; source indicates research is still needed.,2026-08-22
594,Little Witch Story,2015,2015,,needs_research,595,No dedicated archive link; source indicates research is still needed.,2026-08-22
595,Lucius II,2015,2015,,needs_research,596,No dedicated archive link; source indicates research is still needed.,2026-08-22
596,Massive Chalice,2015,2015,,needs_research,597,No dedicated archive link; source indicates research is still needed.,2026-08-22
597,Mean Girls: Senior Year,2015,2015,,needs_research,598,No dedicated archive link; source indicates research is still needed.,2026-08-22
598,Mean Girls: The Game,2015,2015,,needs_research,599,No dedicated archive link; source indicates research is still needed.,2026-08-22
599,Melos,2015,2015,,needs_research,600,No dedicated archive link; source indicates research is still needed.,2026-08-22
600,Might and Magic,2015,2015,,needs_research,601,No dedicated archive link; source indicates research is still needed.,2026-08-22
601,Miko Gakkou Monogatari,2015,2015,,needs_research,602,No dedicated archive link; source indicates research is still needed.,2026-08-22
602,Mine Road,2015,2015,,needs_research,603,No dedicated archive link; source indicates research is still needed.,2026-08-22
603,Moon Tree,2015,2015,,needs_research,604,No dedicated archive link; source indicates research is still needed.,2026-08-22
604,Mortal Kombat X,2015,2015,https://lgbtqgamearchive.com/games/games-by-decade/2010s/mortal-kombat-x/,researched,605,,2026-08-22
605,My Time at Portia,2015,2015,,needs_research,606,No dedicated archive link; source indicates research is still needed.,2026-08-22
606,My Virtual Gay Boyfriend,2015,2015,,needs_research,607,No dedicated archive link; source indicates research is still needed.,2026-08-22
607,Nancy Drew: Sea of Darkness,2015,2015,,needs_research,608,No dedicated archive link; source indicates research is still needed.,2026-08-22
608,Natsumi & Fuyuko: All That’s Inbetween,2015,2015,,needs_research,609,No dedicated archive link; source indicates research is still needed.,2026-08-22
609,Ninja Pizza Girl,2015,2015,,needs_research,610,No dedicated archive link; source indicates research is still needed.,2026-08-22
610,Not a Game About Catching Monsters,2015,2015,,needs_research,611,No dedicated archive link; source indicates research is still needed.,2026-08-22
611,Ohmygod Are You Alright?,2015,2015,https://lgbtqgamearchive.com/games/games-by-decade/2010s/ohmygod-are-you-alright/,researched,612,,2026-08-22
612,Our War Everlasting,2015,2015,,needs_research,613,No dedicated archive link; source indicates research is still needed.,2026-08-22
613,Painters Guild,2015,2015,,needs_research,614,No dedicated archive link; source indicates research is still needed.,2026-08-22
614,Pillars of Eternity,2015,2015,,needs_research,615,No dedicated archive link; source indicates research is still needed.,2026-08-22
615,PrideFest Game,2015,2015,,needs_research,616,No dedicated archive link; source indicates research is still needed.,2026-08-22
616,Princesses’s Maid,2015,2015,,needs_research,617,No dedicated archive link; source indicates research is still needed.,2026-08-22
617,Psycho-Pass: Mandatory Happiness,2015,2015,,needs_research,618,No dedicated archive link; source indicates research is still needed.,2026-08-22
618,Queen at Arms,2015,2015,,needs_research,619,No dedicated archive link; source indicates research is still needed.,2026-08-22
619,Queen Cobra,2015,2015,,needs_research,620,No dedicated archive link; source indicates research is still needed.,2026-08-22
620,Queercade,2015,2015,,needs_research,621,No dedicated archive link; source indicates research is still needed.,2026-08-22
621,queered static,2015,2015,,needs_research,622,No dedicated archive link; source indicates research is still needed.,2026-08-22
622,Read Only Memories,2015,2015,,needs_research,623,No dedicated archive link; source indicates research is still needed.,2026-08-22
623,Rebuild 3,2015,2015,,needs_research,624,No dedicated archive link; source indicates research is still needed.,2026-08-22
624,Redshift and Portalmetal,2015,2015,,needs_research,625,No dedicated archive link; source indicates research is still needed.,2026-08-22
625,Regicide: Tale of the Forgotten Thief,2015,2015,,needs_research,626,No dedicated archive link; source indicates research is still needed.,2026-08-22
626,Renowned Explorers,2015,2015,,needs_research,627,No dedicated archive link; source indicates research is still needed.,2026-08-22
627,Revolution! Rinagisa,2015,2015,,needs_research,628,No dedicated archive link; source indicates research is still needed.,2026-08-22
628,Rinse and Repeat,2015,2015,,needs_research,629,No dedicated archive link; source indicates research is still needed.,2026-08-22
629,Rise of the Bloodmoon Curse,2015,2015,,needs_research,630,No dedicated archive link; source indicates research is still needed.,2026-08-22
630,Rise of the Tomb Raider,2015,2015,,needs_research,631,No dedicated archive link; source indicates research is still needed.,2026-08-22
631,Robo Tea: 1 Cup,2015,2015,,needs_research,632,No dedicated archive link; source indicates research is still needed.,2026-08-22
632,Sakura Fantasy,2015,2015,,needs_research,633,No dedicated archive link; source indicates research is still needed.,2026-08-22
633,Seduce Me,2015,2015,,needs_research,634,No dedicated archive link; source indicates research is still needed.,2026-08-22
634,Serafina’s Crown,2015,2015,,needs_research,635,No dedicated archive link; source indicates research is still needed.,2026-08-22
635,Seven Levels To Paradise,2015,2015,,needs_research,636,No dedicated archive link; source indicates research is still needed.,2026-08-22
636,Shoujo Showdown,2015,2015,,needs_research,637,No dedicated archive link; source indicates research is still needed.,2026-08-22
637,Skycastles over Atlantis,2015,2015,,needs_research,638,No dedicated archive link; source indicates research is still needed.,2026-08-22
638,SOMA,2015,2015,https://lgbtqgamearchive.com/games/games-by-decade/2010s/soma/,researched,639,,2026-08-22
639,Sound of Drop,2015,2015,,needs_research,640,No dedicated archive link; source indicates research is still needed.,2026-08-22
640,Spirits of Xanadu,2015,2015,,needs_research,641,No dedicated archive link; source indicates research is still needed.,2026-08-22
641,Spotney,2015,2015,,needs_research,642,No dedicated archive link; source indicates research is still needed.,2026-08-22
642,Starfighter Eclipse,2015,2015,,needs_research,643,No dedicated archive link; source indicates research is still needed.,2026-08-22
643,Steven Universe: Attack the Light,2015,2015,https://lgbtqgamearchive.com/?page_id=11736,researched,644,,2026-08-22
644,Stick Shift,2015,2015,https://lgbtqgamearchive.com/games/games-by-decade/2010s/stick-shift/,researched,645,,2026-08-22
645,Stranded Hearts,2015,2015,,needs_research,646,No dedicated archive link; source indicates research is still needed.,2026-08-22
646,Succulent,2015,2015,https://lgbtqgamearchive.com/games/games-by-decade/2010s/succulent/,researched,647,,2026-08-22
647,Summer Roarmance,2015,2015,,needs_research,648,No dedicated archive link; source indicates research is still needed.,2026-08-22
648,Sunless Sea,2015,2015,,needs_research,649,No dedicated archive link; source indicates research is still needed.,2026-08-22
649,SUPER YURI RPG,2015,2015,,needs_research,650,No dedicated archive link; source indicates research is still needed.,2026-08-22
650,Supreme League of Patriots,2015,2015,,needs_research,651,No dedicated archive link; source indicates research is still needed.,2026-08-22
651,Sword of Asumi,2015,2015,,needs_research,652,No dedicated archive link; source indicates research is still needed.,2026-08-22
652,Syrup and the Ultimate Sweet,2015,2015,,needs_research,653,No dedicated archive link; source indicates research is still needed.,2026-08-22
653,Tales of Zestiria,2015,2015,https://lgbtqgamearchive.com/games/game-series/tales-series,researched,654,,2026-08-22
654,Technobabylon,2015,2015,,needs_research,655,No dedicated archive link; source indicates research is still needed.,2026-08-22
655,Teenage Gayward,2015,2015,,needs_research,656,No dedicated archive link; source indicates research is still needed.,2026-08-22
656,Telepath Tactics,2015,2015,,needs_research,657,No dedicated archive link; source indicates research is still needed.,2026-08-22
657,The Grind,2015,2015,,needs_research,658,No dedicated archive link; source indicates research is still needed.,2026-08-22
658,The Hero of Kendrickstone,2015,2015,,needs_research,659,No dedicated archive link; source indicates research is still needed.,2026-08-22
659,The Icecream Parlour,2015,2015,,needs_research,660,No dedicated archive link; source indicates research is still needed.,2026-08-22
660,The Last Word,2015,2015,,needs_research,661,No dedicated archive link; source indicates research is still needed.,2026-08-22
661,The Reject Demon,2015,2015,,needs_research,662,No dedicated archive link; source indicates research is still needed.,2026-08-22
662,The Royal Trap,2015,2015,,needs_research,663,No dedicated archive link; source indicates research is still needed.,2026-08-22
663,The Witcher 3,2015,2015,https://lgbtqgamearchive.com/games/game-series/witcher/,researched,664,,2026-08-22
664,This Is Not A Game About Catching Monsters,2015,2015,,needs_research,665,No dedicated archive link; source indicates research is still needed.,2026-08-22
665,Three Fourths Home,2015,2015,,needs_research,666,No dedicated archive link; source indicates research is still needed.,2026-08-22
666,Til Cows Tear Us Apart,2015,2015,,needs_research,667,No dedicated archive link; source indicates research is still needed.,2026-08-22
667,Tranxiety,2015,2015,https://lgbtqgamearchive.com/games/games-by-decade/2010s/tranxiety/,researched,668,,2026-08-22
668,Undertale,2015,2015,https://lgbtqgamearchive.com/games/games-by-decade/2010s/undertale/,researched,669,,2026-08-22
669,Void and Meddler,2015,2015,https://lgbtqgamearchive.com/games/games-by-decade/2010s/void-and-meddler-episodes-1-and-2/,researched,670,,2026-08-22
670,War of the Lilies: An Eons Lost Story,2015,2015,,needs_research,671,No dedicated archive link; source indicates research is still needed.,2026-08-22
671,Wedding Escape,2015,2015,,needs_research,672,No dedicated archive link; source indicates research is still needed.,2026-08-22
